"","subject","activity","section","variable","value"
"7515",23,"WALKING_DOWNSTAIRS","train","tBodyGyro-mean()-Z",0.0953602497222222
"7516",23,"SITTING","train","tBodyGyro-mean()-Z",0.0645673209117647
"7517",23,"STANDING","train","tBodyGyro-mean()-Z",0.0816888999117647
"7518",23,"LAYING","train","tBodyGyro-mean()-Z",0.111078594708333
"7519",24,"WALKING","test","tBodyGyro-mean()-Z",0.0972006320344828
"7520",24,"WALKING_UPSTAIRS","test","tBodyGyro-mean()-Z",0.0248290702830508
"7521",24,"WALKING_DOWNSTAIRS","test","tBodyGyro-mean()-Z",0.111973650603636
"7522",24,"SITTING","test","tBodyGyro-mean()-Z",0.0800440230882353
"7523",24,"STANDING","test","tBodyGyro-mean()-Z",0.077124614942029
"7524",24,"LAYING","test","tBodyGyro-mean()-Z",0.111730746333333
"7525",25,"WALKING","train","tBodyGyro-mean()-Z",0.0867868736891892
"7526",25,"WALKING_UPSTAIRS","train","tBodyGyro-mean()-Z",0.0996227385527692
"7527",25,"WALKING_DOWNSTAIRS","train","tBodyGyro-mean()-Z",0.0980750249310345
"7528",25,"SITTING","train","tBodyGyro-mean()-Z",0.0852783892769231
"7529",25,"STANDING","train","tBodyGyro-mean()-Z",0.0852685438243243
"7530",25,"LAYING","train","tBodyGyro-mean()-Z",0.139718671465753
"7531",26,"WALKING","train","tBodyGyro-mean()-Z",0.0851069247830508
"7532",26,"WALKING_UPSTAIRS","train","tBodyGyro-mean()-Z",0.0721458973490909
"7533",26,"WALKING_DOWNSTAIRS","train","tBodyGyro-mean()-Z",0.082221399603
"7534",26,"SITTING","train","tBodyGyro-mean()-Z",0.0711109471666667
"7535",26,"STANDING","train","tBodyGyro-mean()-Z",0.0776706781351351
"7536",26,"LAYING","train","tBodyGyro-mean()-Z",0.152436344328947
"7537",27,"WALKING","train","tBodyGyro-mean()-Z",0.118267750196491
"7538",27,"WALKING_UPSTAIRS","train","tBodyGyro-mean()-Z",0.140129855776471
"7539",27,"WALKING_DOWNSTAIRS","train","tBodyGyro-mean()-Z",0.152695027609091
"7540",27,"SITTING","train","tBodyGyro-mean()-Z",0.0833752812157143
"7541",27,"STANDING","train","tBodyGyro-mean()-Z",0.07168414632375
"7542",27,"LAYING","train","tBodyGyro-mean()-Z",0.118738360783784
"7543",28,"WALKING","train","tBodyGyro-mean()-Z",0.116065910925926
"7544",28,"WALKING_UPSTAIRS","train","tBodyGyro-mean()-Z",0.103720987705882
"7545",28,"WALKING_DOWNSTAIRS","train","tBodyGyro-mean()-Z",0.138622425584783
"7546",28,"SITTING","train","tBodyGyro-mean()-Z",0.087025401375
"7547",28,"STANDING","train","tBodyGyro-mean()-Z",0.0865173111012658
"7548",28,"LAYING","train","tBodyGyro-mean()-Z",0.09357912315
"7549",29,"WALKING","train","tBodyGyro-mean()-Z",0.0856852236188679
"7550",29,"WALKING_UPSTAIRS","train","tBodyGyro-mean()-Z",0.0854318123467347
"7551",29,"WALKING_DOWNSTAIRS","train","tBodyGyro-mean()-Z",0.0822244074666667
"7552",29,"SITTING","train","tBodyGyro-mean()-Z",0.0580495969166667
"7553",29,"STANDING","train","tBodyGyro-mean()-Z",0.0827583768461538
"7554",29,"LAYING","train","tBodyGyro-mean()-Z",0.127411971652174
"7555",30,"WALKING","train","tBodyGyro-mean()-Z",0.0839568239261538
"7556",30,"WALKING_UPSTAIRS","train","tBodyGyro-mean()-Z",0.0814699303289231
"7557",30,"WALKING_DOWNSTAIRS","train","tBodyGyro-mean()-Z",0.0895767797064516
"7558",30,"SITTING","train","tBodyGyro-mean()-Z",0.0702002598387097
"7559",30,"STANDING","train","tBodyGyro-mean()-Z",0.0802514754237288
"7560",30,"LAYING","train","tBodyGyro-mean()-Z",0.0938472163142857
"7561",1,"WALKING","train","tBodyGyro-std()-X",-0.473535485894737
"7562",1,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.544871104528302
"7563",1,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.458030542938775
"7564",1,"SITTING","train","tBodyGyro-std()-X",-0.977211283191489
"7565",1,"STANDING","train","tBodyGyro-std()-X",-0.987191946603774
"7566",1,"LAYING","train","tBodyGyro-std()-X",-0.87354386782
"7567",2,"WALKING","test","tBodyGyro-std()-X",-0.561550255762712
"7568",2,"WALKING_UPSTAIRS","test","tBodyGyro-std()-X",-0.439253058958333
"7569",2,"WALKING_DOWNSTAIRS","test","tBodyGyro-std()-X",-0.320789230008511
"7570",2,"SITTING","test","tBodyGyro-std()-X",-0.985742027826087
"7571",2,"STANDING","test","tBodyGyro-std()-X",-0.972998629814815
"7572",2,"LAYING","test","tBodyGyro-std()-X",-0.988275232916667
"7573",3,"WALKING","train","tBodyGyro-std()-X",-0.571869560172414
"7574",3,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.456039262525424
"7575",3,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.261653414014286
"7576",3,"SITTING","train","tBodyGyro-std()-X",-0.965434768461538
"7577",3,"STANDING","train","tBodyGyro-std()-X",-0.900462227540984
"7578",3,"LAYING","train","tBodyGyro-std()-X",-0.974545752096774
"7579",4,"WALKING","test","tBodyGyro-std()-X",-0.500916659
"7580",4,"WALKING_UPSTAIRS","test","tBodyGyro-std()-X",-0.454431043269231
"7581",4,"WALKING_DOWNSTAIRS","test","tBodyGyro-std()-X",-0.370244695288889
"7582",4,"SITTING","test","tBodyGyro-std()-X",-0.9701317904
"7583",4,"STANDING","test","tBodyGyro-std()-X",-0.909687974464286
"7584",4,"LAYING","test","tBodyGyro-std()-X",-0.973102422222222
"7585",5,"WALKING","train","tBodyGyro-std()-X",-0.490877497857143
"7586",5,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.443342262340426
"7587",5,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.46064684487234
"7588",5,"SITTING","train","tBodyGyro-std()-X",-0.966225485
"7589",5,"STANDING","train","tBodyGyro-std()-X",-0.910395222321429
"7590",5,"LAYING","train","tBodyGyro-std()-X",-0.979498706538461
"7591",6,"WALKING","train","tBodyGyro-std()-X",-0.446020952631579
"7592",6,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.321973723647059
"7593",6,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.19830385328125
"7594",6,"SITTING","train","tBodyGyro-std()-X",-0.957367681818182
"7595",6,"STANDING","train","tBodyGyro-std()-X",-0.947561298596491
"7596",6,"LAYING","train","tBodyGyro-std()-X",-0.955378225087719
"7597",7,"WALKING","train","tBodyGyro-std()-X",-0.503313517017544
"7598",7,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.363853236862745
"7599",7,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.407744096
"7600",7,"SITTING","train","tBodyGyro-std()-X",-0.941870953333333
"7601",7,"STANDING","train","tBodyGyro-std()-X",-0.945247687358491
"7602",7,"LAYING","train","tBodyGyro-std()-X",-0.9601268225
"7603",8,"WALKING","train","tBodyGyro-std()-X",-0.1992097184375
"7604",8,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.367428367219512
"7605",8,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.258430885531579
"7606",8,"SITTING","train","tBodyGyro-std()-X",-0.984524052826087
"7607",8,"STANDING","train","tBodyGyro-std()-X",-0.972990379814815
"7608",8,"LAYING","train","tBodyGyro-std()-X",-0.965204017592593
"7609",9,"WALKING","test","tBodyGyro-std()-X",-0.476163506730769
"7610",9,"WALKING_UPSTAIRS","test","tBodyGyro-std()-X",-0.343976630734694
"7611",9,"WALKING_DOWNSTAIRS","test","tBodyGyro-std()-X",-0.396429197952381
"7612",9,"SITTING","test","tBodyGyro-std()-X",-0.9590200492
"7613",9,"STANDING","test","tBodyGyro-std()-X",-0.921990612
"7614",9,"LAYING","test","tBodyGyro-std()-X",-0.9422465098
"7615",10,"WALKING","test","tBodyGyro-std()-X",-0.414205475283019
"7616",10,"WALKING_UPSTAIRS","test","tBodyGyro-std()-X",-0.308534708121277
"7617",10,"WALKING_DOWNSTAIRS","test","tBodyGyro-std()-X",-0.304745377026316
"7618",10,"SITTING","test","tBodyGyro-std()-X",-0.988873097222222
"7619",10,"STANDING","test","tBodyGyro-std()-X",-0.929895057954545
"7620",10,"LAYING","test","tBodyGyro-std()-X",-0.961713199827586
"7621",11,"WALKING","train","tBodyGyro-std()-X",-0.596346930847458
"7622",11,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.501331630185185
"7623",11,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.374069023580435
"7624",11,"SITTING","train","tBodyGyro-std()-X",-0.988164911509434
"7625",11,"STANDING","train","tBodyGyro-std()-X",-0.980242494680851
"7626",11,"LAYING","train","tBodyGyro-std()-X",-0.980836884561403
"7627",12,"WALKING","test","tBodyGyro-std()-X",-0.5462634706
"7628",12,"WALKING_UPSTAIRS","test","tBodyGyro-std()-X",-0.526659296134615
"7629",12,"WALKING_DOWNSTAIRS","test","tBodyGyro-std()-X",-0.362143061643478
"7630",12,"SITTING","test","tBodyGyro-std()-X",-0.974425351960784
"7631",12,"STANDING","test","tBodyGyro-std()-X",-0.883655251803279
"7632",12,"LAYING","test","tBodyGyro-std()-X",-0.966090742
"7633",13,"WALKING","test","tBodyGyro-std()-X",-0.376059914210526
"7634",13,"WALKING_UPSTAIRS","test","tBodyGyro-std()-X",-0.541066687090909
"7635",13,"WALKING_DOWNSTAIRS","test","tBodyGyro-std()-X",-0.417014161553191
"7636",13,"SITTING","test","tBodyGyro-std()-X",-0.985844263265306
"7637",13,"STANDING","test","tBodyGyro-std()-X",-0.955577395789474
"7638",13,"LAYING","test","tBodyGyro-std()-X",-0.972143470322581
"7639",14,"WALKING","train","tBodyGyro-std()-X",-0.60038822220339
"7640",14,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.454283337592593
"7641",14,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.354551638377778
"7642",14,"SITTING","train","tBodyGyro-std()-X",-0.980829981481481
"7643",14,"STANDING","train","tBodyGyro-std()-X",-0.9610917615
"7644",14,"LAYING","train","tBodyGyro-std()-X",-0.957221015098039
"7645",15,"WALKING","train","tBodyGyro-std()-X",-0.329624620185185
"7646",15,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.415251317916667
"7647",15,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.318692525928571
"7648",15,"SITTING","train","tBodyGyro-std()-X",-0.988204115254237
"7649",15,"STANDING","train","tBodyGyro-std()-X",-0.947790802075472
"7650",15,"LAYING","train","tBodyGyro-std()-X",-0.957167680694444
"7651",16,"WALKING","train","tBodyGyro-std()-X",-0.654171847058823
"7652",16,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.508087166666667
"7653",16,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.45418847106383
"7654",16,"SITTING","train","tBodyGyro-std()-X",-0.981037373333333
"7655",16,"STANDING","train","tBodyGyro-std()-X",-0.973400107564103
"7656",16,"LAYING","train","tBodyGyro-std()-X",-0.977010769857143
"7657",17,"WALKING","train","tBodyGyro-std()-X",-0.47981351295082
"7658",17,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.496562732729167
"7659",17,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.370436868891304
"7660",17,"SITTING","train","tBodyGyro-std()-X",-0.98963832578125
"7661",17,"STANDING","train","tBodyGyro-std()-X",-0.981373082948718
"7662",17,"LAYING","train","tBodyGyro-std()-X",-0.975893061830986
"7663",18,"WALKING","test","tBodyGyro-std()-X",-0.7044397775
"7664",18,"WALKING_UPSTAIRS","test","tBodyGyro-std()-X",-0.593841504137931
"7665",18,"WALKING_DOWNSTAIRS","test","tBodyGyro-std()-X",-0.502473033509091
"7666",18,"SITTING","test","tBodyGyro-std()-X",-0.991956958947368
"7667",18,"STANDING","test","tBodyGyro-std()-X",-0.962254249589041
"7668",18,"LAYING","test","tBodyGyro-std()-X",-0.992872598
"7669",19,"WALKING","train","tBodyGyro-std()-X",-0.0264357957923077
"7670",19,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.4068000325
"7671",19,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",0.267657219333333
"7672",19,"SITTING","train","tBodyGyro-std()-X",-0.984625306849315
"7673",19,"STANDING","train","tBodyGyro-std()-X",-0.946109711917808
"7674",19,"LAYING","train","tBodyGyro-std()-X",-0.981357611445783
"7675",20,"WALKING","test","tBodyGyro-std()-X",-0.23294061427451
"7676",20,"WALKING_UPSTAIRS","test","tBodyGyro-std()-X",-0.492701193921569
"7677",20,"WALKING_DOWNSTAIRS","test","tBodyGyro-std()-X",-0.204939567711111
"7678",20,"SITTING","test","tBodyGyro-std()-X",-0.976309017121212
"7679",20,"STANDING","test","tBodyGyro-std()-X",-0.886749172739726
"7680",20,"LAYING","test","tBodyGyro-std()-X",-0.984477414264706
"7681",21,"WALKING","train","tBodyGyro-std()-X",-0.432232883846154
"7682",21,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.53190941893617
"7683",21,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.442148617666667
"7684",21,"SITTING","train","tBodyGyro-std()-X",-0.988410501294118
"7685",21,"STANDING","train","tBodyGyro-std()-X",-0.962514526067416
"7686",21,"LAYING","train","tBodyGyro-std()-X",-0.975411857555556
"7687",22,"WALKING","train","tBodyGyro-std()-X",-0.318537865869565
"7688",22,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.301491709628571
"7689",22,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.237349190997222
"7690",22,"SITTING","train","tBodyGyro-std()-X",-0.981099172419355
"7691",22,"STANDING","train","tBodyGyro-std()-X",-0.917837043333333
"7692",22,"LAYING","train","tBodyGyro-std()-X",-0.956641905833333
"7693",23,"WALKING","train","tBodyGyro-std()-X",-0.494322648644068
"7694",23,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.550664576666667
"7695",23,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.416133032777778
"7696",23,"SITTING","train","tBodyGyro-std()-X",-0.980363734264706
"7697",23,"STANDING","train","tBodyGyro-std()-X",-0.942011240294118
"7698",23,"LAYING","train","tBodyGyro-std()-X",-0.981849400972222
"7699",24,"WALKING","test","tBodyGyro-std()-X",-0.580597373275862
"7700",24,"WALKING_UPSTAIRS","test","tBodyGyro-std()-X",-0.577426408813559
"7701",24,"WALKING_DOWNSTAIRS","test","tBodyGyro-std()-X",-0.431919067945455
"7702",24,"SITTING","test","tBodyGyro-std()-X",-0.988111648676471
"7703",24,"STANDING","test","tBodyGyro-std()-X",-0.960738660289855
"7704",24,"LAYING","test","tBodyGyro-std()-X",-0.982651720138889
"7705",25,"WALKING","train","tBodyGyro-std()-X",-0.401158753783784
"7706",25,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.489011794784615
"7707",25,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.288824754586207
"7708",25,"SITTING","train","tBodyGyro-std()-X",-0.989907584153846
"7709",25,"STANDING","train","tBodyGyro-std()-X",-0.971357421216216
"7710",25,"LAYING","train","tBodyGyro-std()-X",-0.889769639726027
"7711",26,"WALKING","train","tBodyGyro-std()-X",-0.492885711355932
"7712",26,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.550274396
"7713",26,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.33131291446
"7714",26,"SITTING","train","tBodyGyro-std()-X",-0.991027700512821
"7715",26,"STANDING","train","tBodyGyro-std()-X",-0.973785111216216
"7716",26,"LAYING","train","tBodyGyro-std()-X",-0.990328197763158
"7717",27,"WALKING","train","tBodyGyro-std()-X",-0.606860248596491
"7718",27,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.562461004705882
"7719",27,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.363722908386364
"7720",27,"SITTING","train","tBodyGyro-std()-X",-0.988492425142857
"7721",27,"STANDING","train","tBodyGyro-std()-X",-0.9699020075
"7722",27,"LAYING","train","tBodyGyro-std()-X",-0.988837212162162
"7723",28,"WALKING","train","tBodyGyro-std()-X",-0.503798624074074
"7724",28,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.518818227843137
"7725",28,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.268106330991304
"7726",28,"SITTING","train","tBodyGyro-std()-X",-0.979671983472222
"7727",28,"STANDING","train","tBodyGyro-std()-X",-0.884032232405063
"7728",28,"LAYING","train","tBodyGyro-std()-X",-0.95516227975
"7729",29,"WALKING","train","tBodyGyro-std()-X",-0.598868670943396
"7730",29,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.323904731622449
"7731",29,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.282077257508333
"7732",29,"SITTING","train","tBodyGyro-std()-X",-0.990178704833333
"7733",29,"STANDING","train","tBodyGyro-std()-X",-0.977994819846154
"7734",29,"LAYING","train","tBodyGyro-std()-X",-0.994276591304348
"7735",30,"WALKING","train","tBodyGyro-std()-X",-0.387920593846154
"7736",30,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.493837520761538
"7737",30,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.265923160895161
"7738",30,"SITTING","train","tBodyGyro-std()-X",-0.988132669516129
"7739",30,"STANDING","train","tBodyGyro-std()-X",-0.911408517966102
"7740",30,"LAYING","train","tBodyGyro-std()-X",-0.973662822428571
"7741",1,"WALKING","train","tBodyGyro-std()-X",-0.473535485894737
"7742",1,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.544871104528302
"7743",1,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.458030542938775
"7744",1,"SITTING","train","tBodyGyro-std()-X",-0.977211283191489
"7745",1,"STANDING","train","tBodyGyro-std()-X",-0.987191946603774
"7746",1,"LAYING","train","tBodyGyro-std()-X",-0.87354386782
"7747",2,"WALKING","test","tBodyGyro-std()-X",-0.561550255762712
"7748",2,"WALKING_UPSTAIRS","test","tBodyGyro-std()-X",-0.439253058958333
"7749",2,"WALKING_DOWNSTAIRS","test","tBodyGyro-std()-X",-0.320789230008511
"7750",2,"SITTING","test","tBodyGyro-std()-X",-0.985742027826087
"7751",2,"STANDING","test","tBodyGyro-std()-X",-0.972998629814815
"7752",2,"LAYING","test","tBodyGyro-std()-X",-0.988275232916667
"7753",3,"WALKING","train","tBodyGyro-std()-X",-0.571869560172414
"7754",3,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.456039262525424
"7755",3,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.261653414014286
"7756",3,"SITTING","train","tBodyGyro-std()-X",-0.965434768461538
"7757",3,"STANDING","train","tBodyGyro-std()-X",-0.900462227540984
"7758",3,"LAYING","train","tBodyGyro-std()-X",-0.974545752096774
"7759",4,"WALKING","test","tBodyGyro-std()-X",-0.500916659
"7760",4,"WALKING_UPSTAIRS","test","tBodyGyro-std()-X",-0.454431043269231
"7761",4,"WALKING_DOWNSTAIRS","test","tBodyGyro-std()-X",-0.370244695288889
"7762",4,"SITTING","test","tBodyGyro-std()-X",-0.9701317904
"7763",4,"STANDING","test","tBodyGyro-std()-X",-0.909687974464286
"7764",4,"LAYING","test","tBodyGyro-std()-X",-0.973102422222222
"7765",5,"WALKING","train","tBodyGyro-std()-X",-0.490877497857143
"7766",5,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.443342262340426
"7767",5,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.46064684487234
"7768",5,"SITTING","train","tBodyGyro-std()-X",-0.966225485
"7769",5,"STANDING","train","tBodyGyro-std()-X",-0.910395222321429
"7770",5,"LAYING","train","tBodyGyro-std()-X",-0.979498706538461
"7771",6,"WALKING","train","tBodyGyro-std()-X",-0.446020952631579
"7772",6,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.321973723647059
"7773",6,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.19830385328125
"7774",6,"SITTING","train","tBodyGyro-std()-X",-0.957367681818182
"7775",6,"STANDING","train","tBodyGyro-std()-X",-0.947561298596491
"7776",6,"LAYING","train","tBodyGyro-std()-X",-0.955378225087719
"7777",7,"WALKING","train","tBodyGyro-std()-X",-0.503313517017544
"7778",7,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.363853236862745
"7779",7,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.407744096
"7780",7,"SITTING","train","tBodyGyro-std()-X",-0.941870953333333
"7781",7,"STANDING","train","tBodyGyro-std()-X",-0.945247687358491
"7782",7,"LAYING","train","tBodyGyro-std()-X",-0.9601268225
"7783",8,"WALKING","train","tBodyGyro-std()-X",-0.1992097184375
"7784",8,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.367428367219512
"7785",8,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.258430885531579
"7786",8,"SITTING","train","tBodyGyro-std()-X",-0.984524052826087
"7787",8,"STANDING","train","tBodyGyro-std()-X",-0.972990379814815
"7788",8,"LAYING","train","tBodyGyro-std()-X",-0.965204017592593
"7789",9,"WALKING","test","tBodyGyro-std()-X",-0.476163506730769
"7790",9,"WALKING_UPSTAIRS","test","tBodyGyro-std()-X",-0.343976630734694
"7791",9,"WALKING_DOWNSTAIRS","test","tBodyGyro-std()-X",-0.396429197952381
"7792",9,"SITTING","test","tBodyGyro-std()-X",-0.9590200492
"7793",9,"STANDING","test","tBodyGyro-std()-X",-0.921990612
"7794",9,"LAYING","test","tBodyGyro-std()-X",-0.9422465098
"7795",10,"WALKING","test","tBodyGyro-std()-X",-0.414205475283019
"7796",10,"WALKING_UPSTAIRS","test","tBodyGyro-std()-X",-0.308534708121277
"7797",10,"WALKING_DOWNSTAIRS","test","tBodyGyro-std()-X",-0.304745377026316
"7798",10,"SITTING","test","tBodyGyro-std()-X",-0.988873097222222
"7799",10,"STANDING","test","tBodyGyro-std()-X",-0.929895057954545
"7800",10,"LAYING","test","tBodyGyro-std()-X",-0.961713199827586
"7801",11,"WALKING","train","tBodyGyro-std()-X",-0.596346930847458
"7802",11,"WALKING_UPSTAIRS","train","tBodyGyro-std()-X",-0.501331630185185
"7803",11,"WALKING_DOWNSTAIRS","train","tBodyGyro-std()-X",-0.374069023580435
"7804",11,"SITTING","train","tBodyGyro-std()-X",-0.988164911509434
"7805",11,"STANDING","train","tBodyGyro-std()-X",-0.980242494680851
"7806",11,"LAYING","train","tBodyGyro-std()-X",-0.980836884561403
"7807",12,"WALKING","test","tBodyGyro-std()-X",-0.5462634706
"7808",12,"WALKING_UPSTAIRS","test","tBodyGyro-std()-X",-0.526659296134615
"7809",12,"WALKING_DOWNSTAIRS","test","tBodyGyro-std()-X",-0.362143061643478
"7810",12,"SITTING","test","tBodyGyro-std()-X",-0.974425351960784
"7811",12,"STANDING","test","tBodyGyro-std()-X",-0.883655251803279
